debut : 2020-06-06 10:36:50.374065
Evaluation data set is:[0]
Evaluation data set is:../CorpusAnnote3cat/groupsAll/group0
False positives:	وفرنسا كثيرة المعامل واسعة التجارة ولها في الصناعة الدقيقة القدح المعلى، ولبضائعها شهرة طائرة في الجمال وسلامة الذوق، وهي قدوة الأمم المتمدينة في الأزياء من الملابس وغيرها، وعاصمتها باريس مرجع أمم الأرض في كل ذلك مما هو مشهور لا يحتاج إلى بيان.	1	6	فرنسا	LOC-Admin
true positives:	وأما بلاد آسيا فإنها منبع بلاد الإسلام، بل وسائر الأديان، وهي أوطان الأنبياء والمرسلين، وبها نزلت سائر الكتب السماوية، وهي تتضمن أشرف الأماكن والأرض المباركة، والمساجد التي لا تشد الرحال إلا إليها، وفيها منشأ ومضم عظام سيد الأولين والآخرين، والصحابة، وهي منشأ الأئمة الأربعة (رضي الله تعالى عنهم) لأن منشأ الإمام الشافعي (رضي الله عنه) غزة، ومنشأ الإمام مالك (رضي الله عنه) المدينة المشرفة، ومنشأ الإمام الأعظم أبي حنيفة النعمان الكوفة، ومنشأة الإمام أحمد بن حنبل بغداد، التي كانت (كما قيل) في أيام الخلفاء، بالنسبة للبلاد، كالأستاذ في العباد، وكلها من بلاد آسيا.	5	14	بلاد آسيا	LOC-Admin
False positives:	وأما بلاد آسيا فإنها منبع بلاد الإسلام، بل وسائر الأديان، وهي أوطان الأنبياء والمرسلين، وبها نزلت سائر الكتب السماوية، وهي تتضمن أشرف الأماكن والأرض المباركة، والمساجد التي لا تشد الرحال إلا إليها، وفيها منشأ ومضم عظام سيد الأولين والآخرين، والصحابة، وهي منشأ الأئمة الأربعة (رضي الله تعالى عنهم) لأن منشأ الإمام الشافعي (رضي الله عنه) غزة، ومنشأ الإمام مالك (رضي الله عنه) المدينة المشرفة، ومنشأ الإمام الأعظم أبي حنيفة النعمان الكوفة، ومنشأة الإمام أحمد بن حنبل بغداد، التي كانت (كما قيل) في أيام الخلفاء، بالنسبة للبلاد، كالأستاذ في العباد، وكلها من بلاد آسيا.	553	562	بلاد آسيا	LOC-Admin
False negatives:	وأما بلاد آسيا فإنها منبع بلاد الإسلام، بل وسائر الأديان، وهي أوطان الأنبياء والمرسلين، وبها نزلت سائر الكتب السماوية، وهي تتضمن أشرف الأماكن والأرض المباركة، والمساجد التي لا تشد الرحال إلا إليها، وفيها منشأ ومضم عظام سيد الأولين والآخرين، والصحابة، وهي منشأ الأئمة الأربعة (رضي الله تعالى عنهم) لأن منشأ الإمام الشافعي (رضي الله عنه) غزة، ومنشأ الإمام مالك (رضي الله عنه) المدينة المشرفة، ومنشأ الإمام الأعظم أبي حنيفة النعمان الكوفة، ومنشأة الإمام أحمد بن حنبل بغداد، التي كانت (كما قيل) في أيام الخلفاء، بالنسبة للبلاد، كالأستاذ في العباد، وكلها من بلاد آسيا.	26	38	بلاد الإسلام	LOC-Admin
False positives:	يريد ما يسمى الضرفة: المصراع.	8	13	يسمى 	LOC-Admin
False positives:	(ب) الواجهة الخلفية للوكالة.	4	27	الواجهة الخلفية للوكالة	LOC-Build
False negatives:	(ب) الواجهة الخلفية للوكالة.	4	19	الواجهة الخلفية	LOC-Build
true positives:	كيف لي أن أكشف أن باريس هي مدينة النور والفنّ..	18	23	باريس	LOC-Admin
true positives:	لقد بدأت بحياتي اليومية فرتبتها في انتظار يوم امتحان الدخول إلى معهد الدراسات الشرقية، أتناول وجبة الغداء قرب محطة كادیه للقطار الجوفي في مطعم صغير مع زبائنه العمال، الذين يأتي كل رهط منهم في لباس مهنته على حسب عادة القوم، ليتناولوا قطعة لحم على الطريقة الإنجليزية بفتيك يضيف إليها الذوق الفرنسي بعض بطاطس مقلية مع زجاجة نبيذ.	64	85	معهد الدراسات الشرقية	LOC-Build
False positives:	لقد بدأت بحياتي اليومية فرتبتها في انتظار يوم امتحان الدخول إلى معهد الدراسات الشرقية، أتناول وجبة الغداء قرب محطة كادیه للقطار الجوفي في مطعم صغير مع زبائنه العمال، الذين يأتي كل رهط منهم في لباس مهنته على حسب عادة القوم، ليتناولوا قطعة لحم على الطريقة الإنجليزية بفتيك يضيف إليها الذوق الفرنسي بعض بطاطس مقلية مع زجاجة نبيذ.	110	134	محطة كادیه للقطار الجوفي	LOC-Build
true positives:	وما عدا خوف الحكام والظلام ورؤساء الديانة في بعض البلاد الشرقية فإن الأمهات يزرعن في قلوب أطفالهن الخوف من العفريت والروح الشرير والخيال والظلام وغير ذلك؛ فتبت العادتان، ولولا أن أهل الشرق من طبعهم التسليم للمقدور، لما رأيت منهم أحدًا تصدق عليه صفة الرجولية، وقد صار الآن كتاب الأخبار في هذه الديار يلومون أرباب السياسة على قلة الأمن للماشين ليلًا في طرق لندرة، وسبب ذلك رجوع أولئك المنفيين كما ذكرنا، إلا أن هذا عارض يرجى زواله.	355	360	لندرة	LOC-Admin
False positives:	وما عدا خوف الحكام والظلام ورؤساء الديانة في بعض البلاد الشرقية فإن الأمهات يزرعن في قلوب أطفالهن الخوف من العفريت والروح الشرير والخيال والظلام وغير ذلك؛ فتبت العادتان، ولولا أن أهل الشرق من طبعهم التسليم للمقدور، لما رأيت منهم أحدًا تصدق عليه صفة الرجولية، وقد صار الآن كتاب الأخبار في هذه الديار يلومون أرباب السياسة على قلة الأمن للماشين ليلًا في طرق لندرة، وسبب ذلك رجوع أولئك المنفيين كما ذكرنا، إلا أن هذا عارض يرجى زواله.	49	63	البلاد الشرقية	LOC-Admin
False negatives:	وما عدا خوف الحكام والظلام ورؤساء الديانة في بعض البلاد الشرقية فإن الأمهات يزرعن في قلوب أطفالهن الخوف من العفريت والروح الشرير والخيال والظلام وغير ذلك؛ فتبت العادتان، ولولا أن أهل الشرق من طبعهم التسليم للمقدور، لما رأيت منهم أحدًا تصدق عليه صفة الرجولية، وقد صار الآن كتاب الأخبار في هذه الديار يلومون أرباب السياسة على قلة الأمن للماشين ليلًا في طرق لندرة، وسبب ذلك رجوع أولئك المنفيين كما ذكرنا، إلا أن هذا عارض يرجى زواله.	183	188	الشرق	LOC-Admin
False positives:	طالما تحدث الناس عن الحب في باريس، ولذلك رأيت أن أكتب هذا المقال لأن أكثر المتحدثين عن الحب في باريس يخوضون فيما لا يعرفون، وهذه فائدة جديدة للتجارب أستطيع بها أن أستطيل على القراء فأدعي العلم وأصمهم بالجهل البسيط، راجيًا ألا تجرحهم هذه الكلمة، وألا يستكثروا على رجل أشقته دنياه، وحمله شبابه على أن يطأ جمرات الشهوات، أن يعزي نفسه بكلمة «جربت» و«شاهدت»، إلى آخر ما في القاموس مما يتصل بهذه التعابير!	467	472		LOC-Admin
